Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Quarter,Day,DayOfWeek,WeekendFlag,Festival_Flag,Festival_Name,Festival_Score,Days_To_Festival,Festival_Week,Festival_Month,Festival_Impact_Score,Pre_Festival_Flag,Post_Festival_Flag,Trend_Score,Mention_Count,Engagement_Rate,Sentiment_Score,Influencer_Promotion_Flag,Viral_Campaign_Flag
21,2011-11-11,757369.87,0,59.8,3.297,217.6455387,7.441,2011,11,45,4,11,4,0,0,,0,11,0,0,19,0,0,20.48,4101,5.87,-0.162,0,0
21,2011-11-18,737014.09,0,61.9,3.308,217.8670218,7.441,2011,11,46,4,18,4,0,1,Black_Friday,10,6,47,11,34,1,0,73.67,11073,14.64,0.167,1,0
21,2011-11-25,1219263.4,1,56.43,3.236,218.1130269,7.441,2011,11,47,4,25,4,0,1,Black_Friday,10,0,47,11,40,0,1,66.9,9759,13.37,0.934,1,0
21,2011-12-02,793184.25,0,48.72,3.172,218.3590319,7.441,2011,12,48,4,2,4,0,1,Black_Friday,10,7,47,11,33,0,1,75.36,10664,14.58,0.735,1,0
21,2011-12-09,897747.13,0,41.44,3.158,218.605037,7.441,2011,12,49,4,9,4,0,0,,0,14,0,0,16,0,0,24.24,4800,5.45,0.249,0,0
21,2011-12-16,1027584.51,0,50.56,3.159,218.8217928,7.441,2011,12,50,4,16,4,0,0,,0,9,0,0,21,0,0,19.98,3565,4.24,0.441,0,0
21,2011-12-23,1384552.17,0,46.54,3.112,218.9995495,7.441,2011,12,51,4,23,4,0,1,Christmas,8,2,51,12,36,1,0,69.08,8914,15.57,0.357,1,0
21,2011-12-30,804362.36,1,45.16,3.129,219.1773063,7.441,2011,12,52,4,30,4,0,1,New_Year,7,2,52,1,35,1,1,47.2,8233,10.09,0.478,1,0
21,2012-01-06,640181.86,0,48.1,3.157,219.355063,7.057,2012,1,1,1,6,4,0,1,New_Year,7,5,52,1,32,0,1,46.81,6848,7.75,0.707,1,0
21,2012-01-13,631181.25,0,45.0,3.261,219.5328198,7.057,2012,1,2,1,13,4,0,0,,0,12,0,0,18,0,0,13.94,5960,4.22,-0.085,0,0
21,2012-01-20,651178.2,0,52.21,3.268,219.6258417,7.057,2012,1,3,1,20,4,0,0,,0,19,0,0,11,0,0,14.54,2901,5.48,0.037,0,0
21,2012-01-27,611258.71,0,50.79,3.29,219.7188636,7.057,2012,1,4,1,27,4,0,0,,0,18,0,0,12,0,0,11.56,6045,3.71,0.231,0,0
21,2012-02-03,680725.43,0,55.83,3.36,219.8118854,7.057,2012,2,5,1,3,4,0,0,,0,11,0,0,19,0,0,23.32,4003,6.62,0.357,0,0
21,2012-02-10,770652.79,1,46.52,3.409,219.9049073,7.057,2012,2,6,1,10,4,0,1,Valentines_Day,6,4,7,2,32,1,0,46.11,5282,10.44,0.066,1,0
21,2012-02-17,834663.52,0,45.03,3.51,220.0651993,7.057,2012,2,7,1,17,4,0,1,Valentines_Day,6,3,7,2,33,0,1,49.74,6617,11.44,0.7,0,0
21,2012-02-24,747099.07,0,54.81,3.555,220.275944,7.057,2012,2,8,1,24,4,0,0,,0,10,0,0,20,0,0,15.36,3895,4.86,0.331,0,0
21,2012-03-02,764385.4,0,59.3,3.63,220.4866886,7.057,2012,3,9,1,2,4,0,1,Holi,8,6,10,3,32,1,0,48.16,7504,11.1,0.347,0,0
21,2012-03-09,755084.4,0,57.16,3.669,220.6974332,7.057,2012,3,10,1,9,4,0,1,Holi,8,1,10,3,37,0,1,58.15,8808,12.37,1.0,1,0
21,2012-03-16,767338.32,0,63.39,3.734,220.8498468,7.057,2012,3,11,1,16,4,0,0,,0,8,0,0,22,0,0,9.1,4987,1.01,-0.085,0,0
21,2012-03-23,729759.97,0,62.96,3.787,220.9244858,7.057,2012,3,12,1,23,4,0,0,,0,15,0,0,15,0,0,17.6,2448,3.25,0.42,0,0
21,2012-03-30,724798.76,0,67.87,3.845,220.9991248,7.057,2012,3,13,1,30,4,0,0,,0,9,0,0,21,0,0,11.27,5703,2.07,0.283,0,0
21,2012-04-06,761956.58,0,69.02,3.891,221.0737638,6.891,2012,4,14,2,6,4,0,1,Easter,6,2,14,4,34,1,0,56.86,6343,9.28,0.376,0,0
21,2012-04-13,769319.04,0,69.03,3.891,221.1484028,6.891,2012,4,15,2,13,4,0,1,Easter,6,5,14,4,31,0,1,51.74,8391,10.4,0.527,1,0
21,2012-04-20,734858.91,0,66.97,3.877,221.2021074,6.891,2012,4,16,2,20,4,0,0,,0,12,0,0,18,0,0,18.5,4320,5.93,0.36,0,0
21,2012-04-27,674829.58,0,69.21,3.814,221.255812,6.891,2012,4,17,2,27,4,0,0,,0,19,0,0,11,0,0,23.45,3090,4.02,1.0,0,0
21,2012-05-04,697645.32,0,77.53,3.749,221.3095166,6.891,2012,5,18,2,4,4,0,0,,0,26,0,0,4,0,0,13.5,4753,4.29,-0.235,0,0
21,2012-05-11,649945.54,0,74.14,3.688,221.3632212,6.891,2012,5,19,2,11,4,0,0,,0,33,0,0,0,0,0,19.7,5265,5.27,-0.613,0,0
21,2012-05-18,700554.16,0,72.42,3.63,221.380331,6.891,2012,5,20,2,18,4,0,0,,0,40,0,0,0,0,0,18.59,6183,4.76,-0.103,1,0
21,2012-05-25,722891.24,0,79.49,3.561,221.3828029,6.891,2012,5,21,2,25,4,0,0,,0,40,0,0,0,0,0,19.14,4791,5.82,0.191,0,0
21,2012-06-01,695439.83,0,79.24,3.501,221.3852748,6.891,2012,6,22,2,1,4,0,0,,0,33,0,0,0,0,0,23.71,3720,5.46,0.4,0,0
21,2012-06-08,707895.72,0,79.47,3.452,221.3877467,6.891,2012,6,23,2,8,4,0,0,,0,26,0,0,4,0,0,21.24,4434,6.56,0.229,0,0
21,2012-06-15,727049.04,0,81.51,3.393,221.4009901,6.891,2012,6,24,2,15,4,0,0,,0,19,0,0,11,0,0,19.3,6416,4.47,0.154,0,0
21,2012-06-22,735870.0,0,81.78,3.346,221.4411622,6.891,2012,6,25,2,22,4,0,0,,0,12,0,0,18,0,0,10.01,3627,3.25,0.661,0,0
21,2012-06-29,716341.39,0,88.05,3.286,221.4813343,6.891,2012,6,26,2,29,4,0,1,Independence_Day,7,5,27,7,32,1,0,46.97,9461,9.78,0.313,0,0
21,2012-07-06,693013.59,0,85.26,3.227,221.5215064,6.565,2012,7,27,3,6,4,0,1,Independence_Day,7,2,27,7,35,0,1,50.76,8606,9.72,1.0,0,0
21,2012-07-13,668132.36,0,82.51,3.256,221.5616784,6.565,2012,7,28,3,13,4,0,0,,0,9,0,0,21,0,0,17.73,4580,3.02,0.386,1,0
21,2012-07-20,691200.33,0,84.25,3.311,221.5701123,6.565,2012,7,29,3,20,4,0,0,,0,13,0,0,17,0,0,12.06,4782,3.87,0.65,0,0
21,2012-07-27,677789.14,0,88.09,3.407,221.5785461,6.565,2012,7,30,3,27,4,0,1,Raksha_Bandhan,7,6,31,8,31,1,0,62.84,9128,14.29,0.267,0,0
21,2012-08-03,693785.85,0,91.57,3.417,221.5869799,6.565,2012,8,31,3,3,4,0,1,Janmashtami,7,1,32,8,36,1,1,58.69,6988,12.4,0.444,0,0
21,2012-08-10,700272.01,0,89.57,3.494,221.5954138,6.565,2012,8,32,3,10,4,0,1,Janmashtami,7,0,32,8,37,0,0,54.34,8836,11.84,0.112,0,0
21,2012-08-17,751963.81,0,85.55,3.571,221.6751459,6.565,2012,8,33,3,17,4,0,1,Janmashtami,7,7,32,8,30,0,1,52.33,8140,9.39,0.64,0,0
21,2012-08-24,802003.61,0,77.72,3.62,221.8083518,6.565,2012,8,34,3,24,4,0,0,,0,10,0,0,20,0,0,17.68,6720,4.74,0.296,0,0
21,2012-08-31,763867.59,0,83.58,3.638,221.9415576,6.565,2012,8,35,3,31,4,0,1,Labor_Day,7,3,36,9,34,1,0,47.52,8256,7.95,1.0,0,0
21,2012-09-07,642827.29,1,88.4,3.73,222.0747635,6.565,2012,9,36,3,7,4,0,1,Labor_Day,7,4,36,9,33,0,1,51.19,9533,9.53,0.574,0,0
21,2012-09-14,628494.63,0,76.1,3.717,222.2174395,6.565,2012,9,37,3,14,4,0,1,Ganesh_Chaturthi,8,5,38,9,33,1,0,56.74,8660,13.11,0.145,1,0
21,2012-09-21,667151.46,0,71.54,3.721,222.4169362,6.565,2012,9,38,3,21,4,0,1,Ganesh_Chaturthi,8,2,38,9,36,0,1,49.91,8893,10.5,0.883,0,0
21,2012-09-28,647097.65,0,80.38,3.666,222.6164329,6.565,2012,9,39,3,28,4,0,0,,0,9,0,0,21,0,0,18.66,5962,4.65,-0.074,0,0
21,2012-10-05,651768.91,0,70.28,3.617,222.8159296,6.17,2012,10,40,4,5,4,0,0,,0,16,0,0,14,0,0,16.35,3812,4.66,-0.181,1,0
21,2012-10-12,653043.44,0,61.53,3.601,223.0154263,6.17,2012,10,41,4,12,4,0,0,,0,12,0,0,18,0,0,7.9,5329,3.3,0.411,0,0
21,2012-10-19,641368.14,0,68.52,3.594,223.0598077,6.17,2012,10,42,4,19,4,0,1,Dussehra,9,5,43,10,34,1,0,56.31,7435,11.43,0.42,1,0
21,2012-10-26,675202.87,0,70.5,3.506,223.0783366,6.17,2012,10,43,4,26,4,0,1,Halloween,6,2,44,10,34,1,1,44.34,9027,9.72,0.32,1,0
22,2010-02-05,1033017.37,0,24.36,2.788,135.3524608,8.283,2010,2,5,1,5,4,0,0,,0,9,0,0,21,0,0,30.3,5493,6.69,0.621,1,0
22,2010-02-12,1022571.25,1,28.14,2.771,135.4113076,8.283,2010,2,6,1,12,4,0,1,Valentines_Day,6,2,6,2,34,1,0,52.74,9081,9.49,0.654,1,0
22,2010-02-19,988467.61,0,31.96,2.747,135.4657781,8.283,2010,2,7,1,19,4,0,1,Valentines_Day,6,5,6,2,31,0,1,43.24,6185,8.86,0.679,0,0
22,2010-02-26,899761.48,0,35.98,2.753,135.5195191,8.283,2010,2,8,1,26,4,0,1,Holi,8,3,9,3,35,1,0,60.75,10869,12.96,0.187,1,0
22,2010-03-05,1009201.24,0,36.82,2.766,135.5732602,8.283,2010,3,9,1,5,4,0,1,Holi,8,4,9,3,34,0,1,52.1,7497,10.51,0.812,0,0
22,2010-03-12,967187.37,0,43.43,2.805,135.6270013,8.283,2010,3,10,1,12,4,0,0,,0,11,0,0,19,0,0,25.71,4144,5.51,0.117,1,0
22,2010-03-19,966145.09,0,46.03,2.834,135.6682247,8.283,2010,3,11,1,19,4,0,0,,0,16,0,0,14,0,0,18.19,3484,5.24,0.067,0,0
22,2010-03-26,1012075.12,0,48.56,2.831,135.7073618,8.283,2010,3,12,1,26,4,0,0,,0,9,0,0,21,0,0,20.51,6150,5.06,0.323,0,0
22,2010-04-02,1177340.99,0,44.96,2.826,135.7464988,8.348,2010,4,13,2,2,4,0,1,Easter,6,2,13,4,34,1,0,58.12,9029,12.39,0.502,1,0
22,2010-04-09,1033171.07,0,57.06,2.849,135.7856359,8.348,2010,4,14,2,9,4,0,1,Easter,6,5,13,4,31,0,1,43.95,8048,7.73,0.061,1,0
22,2010-04-16,1000968.67,0,51.14,2.885,135.82725,8.348,2010,4,15,2,16,4,0,0,,0,12,0,0,18,0,0,14.09,6035,4.13,0.486,0,0
22,2010-04-23,969594.47,0,51.04,2.895,135.8721667,8.348,2010,4,16,2,23,4,0,0,,0,19,0,0,11,0,0,17.68,5323,3.25,0.514,0,0
22,2010-04-30,977683.06,0,50.96,2.935,135.9170833,8.348,2010,4,17,2,30,4,0,0,,0,26,0,0,4,0,0,25.61,3720,5.84,0.024,0,0
22,2010-05-07,1052973.28,0,63.81,2.981,135.962,8.348,2010,5,18,2,7,4,0,0,,0,33,0,0,0,0,0,14.06,4488,2.61,0.383,0,0
22,2010-05-14,973585.33,0,50.99,2.983,136.010394,8.348,2010,5,19,2,14,4,0,0,,0,40,0,0,0,0,0,6.86,2315,3.24,0.474,0,0
22,2010-05-21,979977.89,0,59.99,2.961,136.0796521,8.348,2010,5,20,2,21,4,0,0,,0,44,0,0,0,0,0,18.43,4617,6.33,-0.361,0,0
22,2010-05-28,1103740.4,0,65.64,2.906,136.1489101,8.348,2010,5,21,2,28,4,0,0,,0,37,0,0,0,0,0,24.6,7426,5.53,0.045,0,0
22,2010-06-04,1095539.13,0,69.49,2.857,136.2181682,8.348,2010,6,22,2,4,4,0,0,,0,30,0,0,0,0,0,27.65,4733,6.1,-0.453,1,0
22,2010-06-11,1061196.47,0,65.01,2.83,136.2874263,8.348,2010,6,23,2,11,4,0,0,,0,23,0,0,7,0,0,19.25,4527,5.69,0.39,0,0
22,2010-06-18,1052895.25,0,67.13,2.805,136.3243393,8.348,2010,6,24,2,18,4,0,0,,0,16,0,0,14,0,0,19.41,5707,5.26,0.334,0,0
22,2010-06-25,1095020.33,0,74.37,2.81,136.3483143,8.348,2010,6,25,2,25,4,0,0,,0,9,0,0,21,0,0,27.42,5713,6.14,0.003,1,0
22,2010-07-02,1120259.71,0,72.88,2.815,136.3722893,8.433,2010,7,26,3,2,4,0,1,Independence_Day,7,2,26,7,35,1,0,46.9,6341,10.28,0.505,1,0
22,2010-07-09,1092654.26,0,79.22,2.806,136.3962643,8.433,2010,7,27,3,9,4,0,1,Independence_Day,7,5,26,7,32,0,1,53.76,5968,13.24,0.44,1,0
22,2010-07-16,988392.99,0,76.3,2.796,136.4179827,8.433,2010,7,28,3,16,4,0,0,,0,12,0,0,18,0,0,21.62,5228,4.44,-0.412,0,0
22,2010-07-23,974123.2,0,76.91,2.784,136.4366924,8.433,2010,7,29,3,23,4,0,0,,0,19,0,0,11,0,0,22.72,4053,4.73,0.59,0,0
22,2010-07-30,970773.64,0,76.35,2.792,136.4554021,8.433,2010,7,30,3,30,4,0,0,,0,25,0,0,5,0,0,18.05,5205,5.22,0.277,0,0
22,2010-08-06,1010326.14,0,74.37,2.792,136.4741118,8.433,2010,8,31,3,6,4,0,0,,0,18,0,0,12,0,0,21.11,5410,7.12,0.157,0,0
22,2010-08-13,993097.43,0,74.75,2.81,136.4928214,8.433,2010,8,32,3,13,4,0,0,,0,11,0,0,19,0,0,8.73,4550,2.84,0.159,0,0
22,2010-08-20,1017045.44,0,73.21,2.796,136.5249182,8.433,2010,8,33,3,20,4,0,1,Raksha_Bandhan,7,4,34,8,33,1,0,51.65,8269,9.1,0.762,1,0
22,2010-08-27,1081420.96,0,68.99,2.77,136.557015,8.433,2010,8,34,3,27,4,0,1,Raksha_Bandhan,7,3,34,8,34,0,1,57.71,10152,12.36,0.074,0,0
22,2010-09-03,1074535.88,0,75.85,2.735,136.5891118,8.433,2010,9,35,3,3,4,0,1,Labor_Day,7,3,36,9,34,1,0,50.7,7983,10.11,0.287,0,0
22,2010-09-10,924174.4,1,68.6,2.717,136.6212085,8.433,2010,9,36,3,10,4,0,1,Janmashtami,7,1,37,9,36,1,1,54.12,7456,11.76,0.614,1,0
22,2010-09-17,918285.97,0,62.49,2.716,136.6338071,8.433,2010,9,37,3,17,4,0,1,Janmashtami,7,0,37,9,37,0,1,55.93,9623,10.27,0.885,1,0
22,2010-09-24,902779.25,0,65.14,2.718,136.6317821,8.433,2010,9,38,3,24,4,0,1,Janmashtami,7,7,37,9,30,0,1,51.95,8341,9.39,-0.173,0,0
22,2010-10-01,905987.17,0,69.31,2.717,136.6297571,8.572,2010,10,39,4,1,4,0,0,,0,14,0,0,16,0,0,20.64,4622,4.62,0.499,1,0
22,2010-10-08,1015051.62,0,56.32,2.776,136.6277321,8.572,2010,10,40,4,8,4,0,0,,0,9,0,0,21,0,0,16.34,3279,5.76,-0.012,0,0
22,2010-10-15,954401.46,0,55.23,2.878,136.6401935,8.572,2010,10,41,4,15,4,0,1,Dussehra,9,2,41,10,37,1,0,62.82,7692,11.56,0.564,1,0
22,2010-10-22,960998.52,0,50.24,2.919,136.688871,8.572,2010,10,42,4,22,4,0,1,Dussehra,9,5,41,10,34,0,1,66.83,10489,13.38,0.66,1,0
22,2010-10-29,1025766.27,0,57.73,2.938,136.7375484,8.572,2010,10,43,4,29,4,0,1,Diwali,10,2,44,11,38,1,0,70.17,9083,12.87,0.369,1,0
22,2010-11-05,1006888.16,0,44.34,2.938,136.7862258,8.572,2010,11,44,4,5,4,0,1,Diwali,10,0,44,11,40,0,1,66.37,9532,13.9,0.328,0,0
22,2010-11-12,1043698.64,0,44.42,2.961,136.8349032,8.572,2010,11,45,4,12,4,0,1,Diwali,10,7,44,11,33,0,1,70.69,10574,14.65,0.762,1,0
22,2010-11-19,985896.44,0,48.62,3.03,136.7715714,8.572,2010,11,46,4,19,4,0,1,Black_Friday,10,6,47,11,34,1,0,72.44,11992,13.34,1.0,1,0
22,2010-11-26,1564502.26,1,44.61,3.07,136.6895714,8.572,2010,11,47,4,26,4,0,1,Black_Friday,10,0,47,11,40,0,1,65.28,7119,14.69,0.416,1,0
22,2010-12-03,1230514.58,0,39.42,3.065,136.6075714,8.572,2010,12,48,4,3,4,0,1,Black_Friday,10,7,47,11,33,0,1,77.2,12212,13.75,0.414,1,0
22,2010-12-10,1367202.84,0,28.43,3.132,136.5255714,8.572,2010,12,49,4,10,4,0,0,,0,14,0,0,16,0,0,23.14,3144,6.97,-0.167,0,0
22,2010-12-17,1527682.99,0,30.46,3.139,136.5292811,8.572,2010,12,50,4,17,4,0,0,,0,8,0,0,22,0,0,28.53,4307,7.8,0.132,0,0
22,2010-12-24,1962445.04,0,29.76,3.15,136.597273,8.572,2010,12,51,4,24,4,0,1,Christmas,8,1,51,12,37,1,0,75.56,11836,15.66,0.305,0,0
22,2010-12-31,774262.28,1,28.49,3.177,136.665265,8.572,2010,12,52,4,31,4,0,1,New_Year,7,1,52,1,36,1,1,45.6,7661,10.56,0.262,1,0
22,2011-01-07,873954.7,0,32.56,3.193,136.7332569,8.458,2011,1,1,1,7,4,0,1,New_Year,7,6,52,1,31,0,1,49.87,8464,10.3,0.613,0,0
22,2011-01-14,807535.52,0,24.76,3.215,136.803477,8.458,2011,1,2,1,14,4,0,0,,0,13,0,0,17,0,0,17.37,6526,2.76,-0.233,0,0
22,2011-01-21,855001.02,0,26.8,3.232,136.8870657,8.458,2011,1,3,1,21,4,0,0,,0,20,0,0,10,0,0,15.49,2578,4.18,0.687,0,0
22,2011-01-28,799369.15,0,20.61,3.243,136.9706544,8.458,2011,1,4,1,28,4,0,0,,0,17,0,0,13,0,0,27.06,6098,4.57,-0.153,1,0
22,2011-02-04,946060.98,0,26.39,3.24,137.0542431,8.458,2011,2,5,1,4,4,0,0,,0,10,0,0,20,0,0,16.11,3377,4.05,0.539,0,0
22,2011-02-11,1009206.33,1,28.89,3.255,137.1378318,8.458,2011,2,6,1,11,4,0,1,Valentines_Day,6,3,7,2,33,1,0,47.23,6696,8.74,1.0,0,0
22,2011-02-18,975964.86,0,35.34,3.263,137.2511849,8.458,2011,2,7,1,18,4,0,1,Valentines_Day,6,4,7,2,32,0,1,50.54,7151,11.58,0.859,0,0
22,2011-02-25,911245.43,0,30.23,3.281,137.3764439,8.458,2011,2,8,1,25,4,0,0,,0,11,0,0,19,0,0,14.07,4432,4.05,0.522,1,0
22,2011-03-04,997353.15,0,33.52,3.437,137.5017028,8.458,2011,3,9,1,4,4,0,0,,0,16,0,0,14,0,0,18.89,6150,5.27,0.439,1,0
22,2011-03-11,944587.23,0,41.42,3.6,137.6269617,8.458,2011,3,10,1,11,4,0,0,,0,9,0,0,21,0,0,21.77,5419,5.48,0.264,0,0
22,2011-03-18,926427.12,0,43.38,3.634,137.7398929,8.458,2011,3,11,1,18,4,0,1,Holi,8,2,11,3,36,1,0,57.08,10633,13.73,0.954,1,0
22,2011-03-25,933528.39,0,38.77,3.624,137.8478929,8.458,2011,3,12,1,25,4,0,1,Holi,8,5,11,3,33,0,1,58.31,6800,13.1,0.522,1,0
22,2011-04-01,951588.37,0,36.04,3.638,137.9558929,8.252,2011,4,13,2,1,4,0,0,,0,12,0,0,18,0,0,17.75,6105,6.08,0.46,0,0
22,2011-04-08,969046.69,0,44.42,3.72,138.0638929,8.252,2011,4,14,2,8,4,0,0,,0,16,0,0,14,0,0,13.18,2351,2.6,0.532,0,0
22,2011-04-15,1008557.04,0,48.88,3.823,138.1646952,8.252,2011,4,15,2,15,4,0,0,,0,9,0,0,21,0,0,22.47,6802,4.73,0.353,0,0
22,2011-04-22,1152781.9,0,47.76,3.919,138.2475036,8.252,2011,4,16,2,22,4,0,1,Easter,6,2,16,4,34,1,0,59.93,10172,9.96,0.419,1,0
22,2011-04-29,926133.8,0,57.2,3.988,138.3303119,8.252,2011,4,17,2,29,4,0,1,Easter,6,5,16,4,31,0,1,49.11,9498,9.94,0.646,0,0
22,2011-05-06,1032076.06,0,53.63,4.078,138.4131202,8.252,2011,5,18,2,6,4,0,0,,0,12,0,0,18,0,0,22.26,3487,5.19,0.089,1,0
22,2011-05-13,1001558.74,0,57.71,4.095,138.4959286,8.252,2011,5,19,2,13,4,0,0,,0,19,0,0,11,0,0,24.19,3809,6.03,0.037,1,0
22,2011-05-20,970307.83,0,58.56,4.101,138.587106,8.252,2011,5,20,2,20,4,0,0,,0,26,0,0,4,0,0,14.38,4293,3.2,0.436,1,0
22,2011-05-27,1021568.34,0,62.59,4.034,138.6782834,8.252,2011,5,21,2,27,4,0,0,,0,33,0,0,0,0,0,29.28,5383,7.3,0.244,0,0
22,2011-06-03,1125169.92,0,70.09,3.973,138.7694608,8.252,2011,6,22,2,3,4,0,0,,0,31,0,0,0,0,0,23.15,5786,6.06,0.433,0,0
22,2011-06-10,1060868.49,0,69.53,3.924,138.8606382,8.252,2011,6,23,2,10,4,0,0,,0,24,0,0,6,0,0,29.36,5108,6.1,0.246,0,0
22,2011-06-17,1042454.61,0,63.97,3.873,139.0028333,8.252,2011,6,24,2,17,4,0,0,,0,17,0,0,13,0,0,17.74,5110,3.41,0.353,1,0
22,2011-06-24,1012584.2,0,68.53,3.851,139.1832917,8.252,2011,6,25,2,24,4,0,0,,0,10,0,0,20,0,0,29.75,7119,6.72,0.619,0,0
22,2011-07-01,1077491.68,0,70.8,3.815,139.36375,8.023,2011,7,26,3,1,4,0,1,Independence_Day,7,3,27,7,34,1,0,59.22,8719,12.35,0.501,1,0
22,2011-07-08,1017050.65,0,74.22,3.784,139.5442083,8.023,2011,7,27,3,8,4,0,1,Independence_Day,7,4,27,7,33,0,1,57.5,10311,11.32,0.429,1,0
22,2011-07-15,961953.57,0,75.2,3.827,139.7006325,8.023,2011,7,28,3,15,4,0,0,,0,11,0,0,19,0,0,21.55,5821,4.84,0.329,0,0
22,2011-07-22,964683.8,0,77.79,3.882,139.7969712,8.023,2011,7,29,3,22,4,0,0,,0,18,0,0,12,0,0,19.25,3744,3.24,-0.574,0,0
22,2011-07-29,944958.69,0,75.32,3.898,139.8933099,8.023,2011,7,30,3,29,4,0,0,,0,15,0,0,15,0,0,26.04,3287,6.63,0.413,0,0
22,2011-08-05,983232.96,0,75.33,3.903,139.9896486,8.023,2011,8,31,3,5,4,0,0,,0,8,0,0,22,0,0,21.33,3916,5.75,-0.059,0,0
22,2011-08-12,991779.2,0,74.69,3.88,140.0859873,8.023,2011,8,32,3,12,4,0,1,Raksha_Bandhan,7,1,32,8,36,1,0,45.05,7851,9.61,1.0,1,0
22,2011-08-19,973004.91,0,71.3,3.82,140.1289205,8.023,2011,8,33,3,19,4,0,1,Janmashtami,7,3,34,8,34,1,1,48.96,7629,11.07,0.787,0,0
22,2011-08-26,1181815.31,0,72.22,3.796,140.1629528,8.023,2011,8,34,3,26,4,0,1,Ganesh_Chaturthi,8,4,35,9,34,1,1,60.52,10640,12.63,0.875,1,0
22,2011-09-02,912762.76,0,69.16,3.784,140.196985,8.023,2011,9,35,3,2,4,0,1,Labor_Day,7,1,36,9,36,1,1,55.21,7453,13.11,0.832,1,0
22,2011-09-09,1004434.54,1,69.14,3.809,140.2310173,8.023,2011,9,36,3,9,4,0,1,Labor_Day,7,4,36,9,33,0,1,54.42,9082,10.04,0.412,0,0
22,2011-09-16,937420.65,0,68.08,3.809,140.2735,8.023,2011,9,37,3,16,4,0,0,,0,11,0,0,19,0,0,26.05,4901,6.15,0.122,0,0
22,2011-09-23,899834.75,0,62.36,3.758,140.32725,8.023,2011,9,38,3,23,4,0,0,,0,13,0,0,17,0,0,10.33,3588,3.87,-0.308,0,0
22,2011-09-30,953314.16,0,69.78,3.684,140.381,8.023,2011,9,39,3,30,4,0,1,Dussehra,9,6,40,10,33,1,0,64.5,10286,14.75,1.0,0,0
22,2011-10-07,993436.67,0,56.44,3.633,140.43475,7.706,2011,10,40,4,7,4,0,1,Dussehra,9,1,40,10,38,0,1,55.45,6827,12.33,0.264,0,0
22,2011-10-14,944337.32,0,62.63,3.583,140.4784194,7.706,2011,10,41,4,14,4,0,0,,0,8,0,0,22,0,0,23.9,4397,4.5,0.196,0,0
22,2011-10-21,981567.22,0,59.3,3.618,140.4616048,7.706,2011,10,42,4,21,4,0,1,Diwali,10,5,43,10,35,1,0,68.48,11202,12.36,1.0,1,0
22,2011-10-28,1099351.68,0,49.31,3.604,140.4447903,7.706,2011,10,43,4,28,4,0,1,Halloween,6,2,44,10,34,1,1,52.9,6466,10.88,0.96,0,0
22,2011-11-04,1106575.59,0,42.81,3.586,140.4279758,7.706,2011,11,44,4,4,4,0,1,Halloween,6,4,44,10,32,0,1,46.78,7008,10.25,0.425,1,0
22,2011-11-11,1051740.29,0,47.8,3.57,140.4111613,7.706,2011,11,45,4,11,4,0,0,,0,11,0,0,19,0,0,27.56,7346,7.18,-0.312,0,0
22,2011-11-18,1007579.44,0,50.62,3.571,140.4127857,7.706,2011,11,46,4,18,4,0,1,Black_Friday,10,6,47,11,34,1,0,74.25,12231,14.01,0.769,1,0
22,2011-11-25,1535857.49,1,46.28,3.536,140.4217857,7.706,2011,11,47,4,25,4,0,1,Black_Friday,10,0,47,11,40,0,1,77.69,9629,16.37,0.8,1,0
22,2011-12-02,1167621.14,0,49.11,3.501,140.4307857,7.706,2011,12,48,4,2,4,0,1,Black_Friday,10,7,47,11,33,0,1,70.3,10216,11.68,0.827,1,0
22,2011-12-09,1308967.44,0,45.35,3.47,140.4397857,7.706,2011,12,49,4,9,4,0,0,,0,14,0,0,16,0,0,26.94,3384,5.38,0.108,0,0
22,2011-12-16,1453153.33,0,39.11,3.445,140.4700795,7.706,2011,12,50,4,16,4,0,0,,0,9,0,0,21,0,0,22.27,3569,6.09,0.159,1,0
22,2011-12-23,1863195.68,0,39.83,3.413,140.528765,7.706,2011,12,51,4,23,4,0,1,Christmas,8,2,51,12,36,1,0,72.85,8118,13.65,0.392,1,0
22,2011-12-30,982661.14,1,36.28,3.402,140.5874505,7.706,2011,12,52,4,30,4,0,1,New_Year,7,2,52,1,35,1,1,62.42,7852,11.76,0.598,1,0
22,2012-01-06,895358.2,0,34.61,3.439,140.6461359,7.503,2012,1,1,1,6,4,0,1,New_Year,7,5,52,1,32,0,1,58.69,6947,11.63,0.791,1,0
22,2012-01-13,855437.57,0,39.0,3.523,140.7048214,7.503,2012,1,2,1,13,4,0,0,,0,12,0,0,18,0,0,15.76,2137,4.17,0.279,0,0
22,2012-01-20,897027.44,0,29.16,3.542,140.8086118,7.503,2012,1,3,1,20,4,0,0,,0,19,0,0,11,0,0,21.47,3033,3.96,0.187,0,0
22,2012-01-27,786459.23,0,35.68,3.568,140.9124021,7.503,2012,1,4,1,27,4,0,0,,0,18,0,0,12,0,0,12.29,2898,3.3,0.537,0,0
22,2012-02-03,958487.75,0,40.58,3.633,141.0161924,7.503,2012,2,5,1,3,4,0,0,,0,11,0,0,19,0,0,23.15,5015,4.97,0.277,0,0
